id,rating,reput,worth,wage,ht_cm,preferred_foot,work_rate,pace,shooting,finishing,dribbling
203512,61,1,1021,10.815,71 in,Left,Medium,52,47,43,51
246679,68,1,1187,12.446,187,Right,High,72,47,28,69
196883,63,1,1012,10,71 in,Left,Medium,64,23,25,40
220772,66,1,1069,11.359,73 in,Right,Medium,53,70,69,63
192505,88,4,7747,151.073,191,Left,Medium,84,87,92,83
229636,73,2,1273,23.319,74 in,Left,Medium,70,73,70,78
243627,75,1,1612,23.319,73 in,Right,Medium,62,70,66,76
52340,67,1,1012,11.359,74 in,Right,Low,30,57,52,35
250725,63,1,1078,10.272,183,Left,Medium,69,31,30,59
194079,70,1,1107,14.621,70 in,Right,Medium,75,62,57,71
199060,74,2,1143,10.272,183,Left,Medium,67,63,53,57
229731,61,1,1037,11.359,71 in,Right,Medium,73,60,61,60
246179,68,1,1187,11.359,69 in,Left,Medium,64,56,53,66
243657,69,1,1230,23.863,182,Right,Medium,67,62,59,62
263325,53,1,1015,10.245,175,Right,Medium,63,51,52,56
234630,70,1,1107,10,169,Right,High,69,71,74,75
264457,65,1,1067,11.359,67 in,Right,Medium,78,51,59,71
234284,68,1,1086,11.903,186,Right,Medium,74,66,66,70
230075,68,1,1107,10.815,183,Left,High,83,48,45,70
263628,61,1,1049,10,186,Left,Medium,67,34,25,33
209890,64,1,1039,10.109,186,Left,Low,41,35,28,49
256051,62,1,1069,10.815,173,Right,Medium,63,54,55,64
237477,70,1,1259,17.339,70 in,Left,High,80,64,64,74
259738,50,1,1004,10,170,Right,Medium,57,35,34,47
199774,65,1,1031,10.272,177,Right,Medium,72,61,60,64
262245,53,1,1019,10,183,Right,Medium,64,40,32,48
209769,67,1,1086,11.359,179,Right,Medium,83,65,62,72
216150,79,2,2118,37.454,182,Right,High,76,66,59,76
232775,70,1,1114,14.077,175,Right,High,81,68,69,69
257946,62,1,1060,10.815,68 in,Right,Medium,64,28,26,57
261881,53,1,1016,11.903,70 in,Right,Medium,72,52,56,52
242577,75,2,1901,18.426,180,Left,High,74,72,71,80
196432,80,2,1432,17.883,178,Right,Medium,68,66,61,76
231753,67,1,1114,11.359,69 in,Right,Medium,74,59,60,66
230146,51,1,1003,10,67 in,Right,Medium,67,50,52,56
258363,54,1,1016,10,182,Left,Medium,56,27,24,34
262938,64,1,1093,10.217,188,Right,Low,72,30,23,50
222156,68,1,1165,12.446,178,Right,High,70,41,38,66
263338,54,1,1019,10,175,Right,High,74,44,42,51
220786,66,1,1078,10.815,73 in,Right,High,87,60,60,68
246723,63,1,1078,11.359,75 in,Right,High,78,56,56,63
239446,71,1,1215,13.534,70 in,Right,Medium,75,66,65,72
224336,69,1,1086,12.446,186,Left,High,60,63,62,62
224777,64,1,1053,10.815,180,Right,Medium,66,36,33,59
191043,83,3,3272,61.373,180,Left,High,81,65,55,79
184271,70,2,1093,14.621,72 in,Left,Medium,63,68,66,71
247177,59,1,1015,10.054,192,Right,Medium,87,57,59,52
224254,78,1,2334,20.601,174,Right,High,90,76,72,78
258284,61,1,1051,10.815,66 in,Left,High,69,49,43,68
231685,73,1,1309,18.426,70 in,Right,Medium,76,48,41,69
221982,71,1,1201,37.454,67 in,Left,Medium,76,64,64,78
233178,68,1,1136,11.903,168,Left,Medium,77,62,60,68
251470,75,1,1901,20.057,192,Left,High,72,72,74,79
224057,68,1,1053,10.815,70 in,Right,Medium,56,62,55,66
261359,60,1,1037,10.217,178,Left,High,64,38,41,54
262627,50,1,1007,10.136,71 in,Right,Medium,65,47,53,45
203574,83,2,3958,85.837,188,Right,High,70,51,52,72
156321,65,1,1016,10.815,70 in,Right,Low,40,64,64,50
184255,67,1,1060,10.815,187,Right,Medium,54,66,65,66
224062,68,1,1179,17.883,71 in,Right,Medium,63,47,43,63
182495,76,2,1172,24.95,180,Right,Medium,70,51,37,66
199470,65,1,1049,11.903,181,Left,High,67,62,61,67
251836,56,1,1021,10,72 in,Right,Medium,67,29,26,53
212150,73,2,1288,28.212,68 in,Right,Medium,63,62,63,75
225706,74,1,1273,23.863,175,Left,Medium,69,52,37,76
260699,49,1,1008,10,68 in,Right,Medium,65,33,26,51
263991,65,1,1078,11.359,74 in,Right,Medium,63,69,71,63
251521,62,1,1066,10.815,174,Right,High,79,54,55,59
235579,60,1,1016,10.815,72 in,Left,Medium,54,35,25,58
246401,60,1,1042,14.077,70 in,Right,Medium,76,64,68,63
224375,65,1,1053,10,73 in,Left,Medium,60,64,61,71
219133,63,1,1033,10,174,Left,High,87,63,60,70
226583,71,1,1107,12.99,190,Right,Medium,67,39,33,58
216531,79,1,2298,20.057,74 in,Left,High,67,78,82,74
242602,71,1,1280,13.534,74 in,Right,High,87,44,45,69
253364,66,1,1071,11.903,182,Right,Medium,80,60,62,70
197238,69,1,1078,14.077,188,Right,Medium,57,72,72,57
230452,72,1,1165,14.621,182,Right,High,70,47,51,62
239337,66,1,1064,11.359,71 in,Left,Medium,74,50,49,68
257776,57,1,1024,10.815,183,Left,High,83,23,21,61
239016,61,1,1033,10.815,183,Left,Medium,74,47,40,60
210862,66,1,,,190,Right,Low,49,32,26,41
245018,61,1,1053,10,186,Right,Medium,70,26,23,44
229516,66,1,1093,13.534,172,Right,Medium,82,60,64,72
199562,73,1,1179,13.534,71 in,Right,Medium,50,47,39,64
213133,67,1,1033,11.903,173,Left,Medium,73,61,67,70
262984,63,1,1078,10.815,182,Left,High,85,58,56,70
235834,72,1,1252,16.252,72 in,Right,Medium,74,53,50,72
240669,64,1,1086,10.19,187,Right,Medium,63,44,42,57
251919,59,1,1037,10,178,Right,Medium,63,29,28,37
206081,63,1,1039,10,173,Right,High,78,45,48,58
243221,60,1,1039,10.272,180,Right,Medium,63,51,51,63
227601,66,1,1114,10.815,178,Right,Medium,76,45,36,61
243506,55,1,1016,10.272,183,Right,Medium,67,30,29,47
214615,68,1,1040,10.272,183,Right,Medium,62,68,67,66
225561,64,1,1055,11.359,180,Left,Medium,77,59,58,66
173530,66,1,1048,11.903,173,Left,Medium,75,61,56,72
235642,70,1,1237,20.601,75 in,Right,High,66,58,60,62
240150,63,1,1071,10.245,71 in,Right,Medium,78,32,35,62
255001,70,1,1295,20.057,70 in,Right,Medium,67,49,40,72
193627,64,1,1040,10.815,70 in,Right,High,68,65,66,63
251189,65,1,1107,11.359,178,Right,Medium,81,54,59,71
260450,60,1,1037,10,71 in,Right,High,57,25,23,26
203426,66,1,1058,10.815,174,Right,High,64,61,59,64
227630,68,1,1136,11.903,185,Right,High,80,63,63,68
242661,59,1,1035,12.99,184,Right,High,72,57,59,56
183453,69,2,1066,11.359,75 in,Right,Medium,60,65,64,62
201301,68,1,1071,15.165,190,Right,Medium,36,40,31,42
204211,67,1,1049,12.446,188,Right,Medium,54,50,44,43
210924,63,1,1028,11.359,69 in,Right,Medium,57,46,44,60
263182,53,1,1016,11.359,180,Left,Medium,62,41,39,56
220064,70,1,1150,16.252,65 in,Right,Medium,76,58,51,74
179646,66,1,1039,11.903,180,Left,Medium,62,43,30,57
215309,68,1,1086,12.446,73 in,Right,High,66,68,69,66
234458,74,1,1143,16.252,190,Left,Low,51,32,25,45
259136,63,1,1086,10.815,178,Right,Medium,64,57,52,63
263658,57,1,1021,10.027,189,Right,Medium,69,25,20,27
234730,77,1,2081,15.708,175,Right,High,83,52,45,75
254317,53,1,1015,10.136,74 in,Right,High,59,23,18,34
251913,65,1,1107,10.815,180,Right,High,83,58,60,65
220659,76,1,1721,27.668,180,Right,Medium,69,67,63,73
206472,68,1,1058,10.815,172,Right,Medium,86,58,59,67
259331,66,1,1150,11.903,183,Right,Medium,66,59,61,69
205478,72,1,1172,10.19,75 in,Right,High,68,72,75,68
213613,71,1,1165,15.708,185,Left,Medium,61,71,66,70
227084,54,1,1013,10,178,Right,Medium,63,47,41,49
199183,72,1,1136,14.621,176,Left,High,78,68,68,72
258450,60,1,1039,10.19,175,Left,High,71,32,30,63
263345,54,1,1017,10,72 in,Right,Low,60,22,19,26
241487,70,1,1273,11.903,68 in,Right,High,85,69,72,64
198909,59,1,1013,10,69 in,Left,Medium,63,30,22,55
257247,60,1,1044,11.903,70 in,Right,Medium,62,52,50,65
210423,74,1,1360,14.077,69 in,Right,High,70,74,70,73
243469,62,1,1064,10.815,178,Right,High,66,53,49,69
231624,66,1,1060,12.446,73 in,Right,High,79,62,62,66
255940,59,1,1035,10.054,185,Right,Medium,65,50,49,58
239091,67,1,1093,14.077,183,Left,Medium,69,42,32,63
252555,64,1,1086,11.359,68 in,Right,Medium,74,47,47,65
172317,68,1,1015,11.359,186,Right,Medium,51,44,34,55
244112,71,1,1201,16.252,179,Right,Medium,82,68,73,78
253766,68,1,1187,11.359,173,Left,High,76,50,55,71
260923,61,1,1057,10.217,67 in,Left,Medium,77,45,42,65
242380,76,1,1793,14.621,70 in,Right,Medium,66,61,55,70
238813,57,1,1026,10.815,175,Right,Medium,65,50,49,57
251348,69,1,1100,13.534,71 in,Right,High,78,67,71,68
211557,71,1,1136,15.708,186,Left,Medium,69,30,21,59
176346,67,1,1026,11.903,69 in,Right,Medium,65,46,42,62
197904,67,1,1067,12.99,183,Left,Medium,77,25,20,40
184575,75,2,1331,18.426,173,Left,High,84,78,75,77
235288,62,1,1064,10.815,71 in,Right,Medium,62,48,44,69
221684,66,1,1053,10.815,188,Left,Medium,67,43,39,64
234472,68,1,1179,17.339,193,Left,Low,56,34,43,55
214191,71,1,1093,14.621,186,Right,Medium,58,38,28,60
231947,65,1,1114,11.359,76 in,Left,Medium,53,65,69,61
263750,58,1,1022,10.082,188,Right,Medium,55,57,61,44
189390,71,2,1093,18.97,185,Left,Medium,64,59,50,61
263475,63,1,1078,10.815,69 in,Right,Medium,70,56,57,67
213375,67,1,1058,13.534,172,Right,High,71,49,49,65
201505,77,1,1504,20.057,183,Right,Medium,56,58,50,63
263140,55,1,1011,12.446,177,Left,Medium,73,44,42,63
211748,79,2,2334,39.628,72 in,Left,High,58,76,75,82
189447,70,1,1093,13.534,184,Right,Medium,68,69,72,66
263647,60,1,1033,11.903,75 in,Right,Medium,63,29,23,36
234499,57,1,1026,10.054,71 in,Right,Medium,66,50,53,55
229064,69,1,1129,14.077,74 in,Right,High,78,46,34,68
235095,66,1,1114,10.272,178,Right,Low,60,48,43,60
216483,71,1,1172,25.494,68 in,Right,Medium,85,64,67,72
214957,67,1,1046,10,178,Right,Medium,52,70,75,65
219551,64,1,1055,10.815,192,Right,Medium,63,51,45,61
252472,57,1,1028,10,75 in,Right,Low,62,31,29,35
214906,69,1,1086,17.883,190,Left,Medium,66,36,35,55
234982,63,1,1048,11.359,190,Right,Low,64,45,40,53
259903,65,1,1107,10,71 in,Right,Medium,63,37,33,45
237380,68,1,1100,11.359,72 in,Right,High,86,69,71,66
222123,75,1,1396,14.621,185,Right,High,80,40,39,60
239106,72,1,1194,10.217,170,Left,High,74,60,57,68
256544,64,1,1100,11.903,182,Right,Medium,60,30,25,63
231575,65,1,1067,10,175,Right,Medium,71,64,60,64
239186,70,1,1122,12.99,72 in,Right,High,80,64,64,75
236382,71,1,1114,14.077,71 in,Left,High,69,58,50,74
252849,60,1,1040,10.027,66 in,Left,Medium,60,29,23,59
252244,57,1,1013,10.027,176,Right,High,63,55,55,52
253093,65,1,1037,10.815,72 in,Right,Medium,82,44,44,61
243364,65,1,1051,10.815,69 in,Right,High,70,64,65,68
243586,68,1,1086,13.534,72 in,Left,Medium,71,68,71,64
234727,71,1,1172,16.795,75 in,Right,Medium,83,39,36,53
222331,80,2,2911,46.152,74 in,Right,Medium,85,51,59,71
215561,61,1,1026,10.815,72 in,Right,High,74,34,25,55
227040,68,1,1129,14.621,76 in,Right,High,62,68,68,62
210698,68,1,1100,11.359,188,Right,Medium,51,56,56,64
243275,68,1,1201,17.883,75 in,Right,Medium,55,31,25,43
241266,67,1,1158,15.165,73 in,Right,Medium,86,67,69,67
263548,58,1,1030,10,74 in,Right,Medium,60,23,18,39
244565,66,1,1136,10.815,178,Left,Medium,73,58,56,63
222165,69,1,1201,12.99,68 in,Right,Medium,78,59,63,73
242845,68,1,1122,12.99,189,Right,Low,60,56,46,59
192667,75,2,1252,23.319,189,Right,Medium,79,59,52,74
258837,52,1,1014,10.815,175,Right,Medium,68,44,43,53
255772,60,1,1028,10.272,170,Right,High,71,56,59,65
240738,62,1,1033,10.272,72 in,Right,High,91,57,58,65
227836,58,1,1019,10.109,71 in,Right,High,75,38,35,55
233917,68,1,1194,14.621,176,Right,High,88,58,59,72
188337,71,1,1129,14.077,171,Left,Medium,83,69,63,68
204776,71,1,1107,14.621,75 in,Right,Low,58,37,30,46
227182,59,1,1030,10,173,Left,Medium,73,33,26,55
261890,48,1,1004,10.815,68 in,Right,Medium,66,39,34,53
188044,77,2,1648,24.406,70 in,Right,High,84,75,79,83
236947,73,1,1468,23.319,191,Left,High,74,34,33,67
263112,60,1,1040,10.815,179,Right,Low,67,37,35,56
248300,58,1,1019,10.082,188,Right,High,80,58,60,56
221312,70,1,1129,14.077,71 in,Left,Medium,69,33,29,53
257807,60,1,1021,10.815,69 in,Right,Medium,69,59,56,58
242056,55,1,1019,10.136,72 in,Right,Medium,63,41,36,53
190239,63,1,1033,12.446,73 in,Right,High,80,60,62,63
224238,66,1,1078,11.359,191,Left,Medium,56,29,25,48
231299,67,1,1019,10,180,Right,Low,58,26,20,38
215160,77,1,1793,18.97,184,Left,High,80,68,63,74
212623,77,1,2081,23.319,181,Right,High,75,77,79,77
228386,76,1,1721,10.272,197,Right,Medium,79,32,23,39
205369,71,1,1150,15.165,178,Left,High,61,64,59,71
257936,50,1,1002,10.815,185,Right,Low,65,37,33,46
205686,80,2,2478,28.755,68 in,Right,High,67,74,71,81
202451,70,1,1078,10.054,74 in,Right,High,65,38,25,47
262522,55,1,1021,10,188,Right,Medium,73,54,55,54
237051,70,1,1129,14.621,71 in,Right,High,89,67,70,72
233017,64,1,1093,10.815,183,Right,Low,44,47,34,57
260133,60,1,1039,10,173,Right,Medium,62,52,55,64
257944,56,1,1021,10.272,76 in,Right,Medium,66,53,56,54
251525,59,1,1031,10.082,182,Right,Medium,50,35,32,53
235454,74,1,1396,40.172,72 in,Left,Low,68,52,53,62
243956,71,1,1114,10.109,72 in,Right,Medium,55,49,39,69
261007,58,1,1035,12.446,177,Right,Medium,68,58,61,62
244904,60,1,1033,10.815,70 in,Left,Medium,67,33,24,33
219771,68,1,1093,11.359,168,Left,High,70,63,61,70
221489,68,1,1136,10.815,66 in,Right,High,79,60,66,73
239721,65,1,1051,10.815,187,Right,High,73,67,73,67
228007,67,1,1086,10.815,176,Left,Medium,74,59,54,68
235997,75,1,1829,20.057,165,Right,Medium,63,56,53,79
190637,63,1,1016,10.272,76 in,Left,Low,34,39,35,28
248310,55,1,1010,10,70 in,Right,High,74,49,48,57
221832,78,1,2081,16.795,69 in,Left,High,77,71,65,72
193097,67,1,1049,10.272,72 in,Left,Medium,69,39,32,58
232999,77,2,2118,36.366,175,Right,High,81,48,48,70
261993,63,1,1086,10,70 in,Right,High,72,58,56,67
261570,57,1,1024,10,68 in,Left,High,68,50,45,59
203781,68,1,1078,11.903,173,Left,Medium,70,51,39,63
201046,75,2,1396,34.735,184,Right,High,68,67,64,81
260308,62,1,1042,10,69 in,Right,Medium,68,53,52,60
200731,63,1,1028,11.359,73 in,Left,Medium,40,26,23,41
246560,64,1,1055,10.815,73 in,Right,High,54,62,64,61
251675,72,1,1237,10.217,174,Left,Medium,72,66,58,72
190717,79,2,2081,52.675,178,Right,High,83,76,79,79
199729,72,1,1136,13.534,177,Right,High,80,73,71,75
210880,70,1,1100,11.359,70 in,Right,High,84,49,49,63
264003,55,1,1017,10.272,185,Right,Medium,60,21,15,28
237679,74,1,1685,21.144,187,Right,Medium,82,69,72,81
210881,78,2,2190,41.259,70 in,Left,High,70,73,71,80
232573,68,1,1078,12.446,71 in,Right,High,72,54,48,62
234035,79,1,2551,74.964,176,Right,High,84,55,48,76
234122,73,1,1244,13.534,181,Right,Medium,63,51,48,70
203145,62,1,1028,11.359,75 in,Left,Medium,53,35,32,44
210439,67,1,1035,11.903,189,Right,Medium,54,68,68,65
243980,60,1,1026,10.217,70 in,Right,Medium,68,37,29,59
219413,70,1,1100,10.815,70 in,Left,High,78,36,29,65
177326,77,3,1244,10.272,66 in,Right,High,67,75,73,78
262973,60,1,1039,10.272,75 in,Right,Medium,57,28,24,33
232997,62,1,1031,10.272,185,Right,Medium,62,34,32,56
194082,69,1,1033,11.903,184,Right,Medium,68,68,70,69
191388,71,2,1136,15.165,70 in,Right,Medium,78,68,67,76
239401,62,1,1058,10.815,74 in,Right,Medium,61,36,30,37
229092,70,1,1122,14.621,174,Right,High,81,65,61,71
194944,62,1,1016,10,68 in,Right,Medium,67,51,57,65
253504,57,1,1009,10,163,Left,Medium,70,33,25,49
213874,78,2,1865,40.715,70 in,Right,Medium,72,67,60,76
230224,75,1,1432,14.621,192,Right,Medium,41,46,44,51
230482,73,1,1244,21.688,169,Right,Medium,77,63,64,75
190235,62,1,1022,10.815,72 in,Right,Medium,62,37,38,55
257154,65,1,1114,11.903,69 in,Right,Medium,72,62,67,61
261818,47,1,1007,10,180,Right,Medium,65,36,33,40
206577,73,1,1215,16.252,188,Left,Medium,58,68,58,70
224675,60,1,1021,10.815,71 in,Right,Medium,65,53,55,57
221244,67,1,1071,10.815,182,Right,Medium,74,64,67,65
225200,73,1,1345,20.057,178,Right,Medium,76,66,73,75
219449,64,1,1057,10.815,178,Right,Medium,67,54,52,72
226539,73,1,1230,14.077,71 in,Left,Medium,76,59,58,79
187915,66,1,1039,11.359,76 in,Right,Low,34,70,69,58
229658,72,1,1179,13.534,68 in,Right,High,83,64,69,71
253859,60,1,1033,10,70 in,Left,Low,68,48,45,45
199465,66,1,1040,10,70 in,Right,Medium,62,46,44,36
228589,69,1,1129,11.359,177,Right,Medium,64,64,53,70
258966,64,1,1100,11.359,71 in,Left,High,68,52,49,69
259081,58,1,1033,10,165,Right,Medium,68,38,37,57
260867,62,1,1071,10,173,Right,High,82,50,49,62
209177,65,1,1026,13.534,168,Left,High,70,58,53,66
239814,69,1,1129,11.903,185,Right,Medium,71,28,21,50
228761,70,1,1230,12.99,182,Left,Medium,71,71,70,69
244403,64,1,1100,10.272,179,Right,Medium,66,64,69,72
211619,66,1,1049,11.903,186,Right,Medium,65,30,22,48
253347,67,1,1107,12.446,180,Right,High,86,59,60,73
236010,65,1,1114,11.359,73 in,Right,Medium,67,64,61,69
235242,67,1,1114,12.99,193,Right,Medium,61,68,69,66
192611,63,1,1026,10.815,190,Right,High,51,55,52,62
254915,60,1,1039,10.272,165,Right,High,78,42,44,65
264191,55,1,1019,10.054,185,Right,Medium,62,24,18,48
216460,84,2,4752,49.957,73 in,Right,Medium,69,45,37,54
183774,72,1,1114,20.057,188,Right,Low,38,25,20,24
258893,67,1,1150,12.99,76 in,Right,Medium,52,28,25,47
192320,69,1,1100,15.708,73 in,Right,Medium,54,68,60,63
165441,60,1,1007,10.815,73 in,Right,Medium,40,51,46,54
212428,67,1,1071,11.359,182,Right,Medium,71,68,68,66
264487,60,1,1012,10,176,Right,Medium,64,23,21,46
257341,64,1,1066,10.272,176,Left,Medium,87,60,62,65
219848,70,1,1150,12.99,71 in,Right,Medium,69,43,42,59
252053,68,1,1158,13.534,74 in,Right,Low,58,35,34,54
223627,76,2,1432,31.474,190,Right,High,68,79,80,72
258116,66,1,1114,11.359,189,Left,Medium,60,32,25,48
263643,63,1,1067,10.272,74 in,Right,Medium,69,45,33,65
240385,63,1,1078,10.815,74 in,Right,Medium,62,47,32,69
226087,66,1,1064,11.359,71 in,Left,Medium,72,48,45,59
230366,73,1,1223,20.057,177,Right,Medium,65,54,46,53
251232,67,1,1100,11.359,183,Right,Medium,72,40,35,66
252923,58,1,1035,10.815,179,Right,Medium,63,51,50,62
230394,70,1,1129,17.883,179,Left,Medium,82,61,62,73
233272,67,1,1086,11.359,74 in,Right,Medium,65,58,51,61
214238,70,1,1129,12.99,175,Right,Medium,74,63,62,70
248399,55,1,1021,10.082,70 in,Right,Medium,68,51,52,57
243785,63,1,1071,10.272,178,Right,High,76,39,39,58
178088,78,3,1648,64.092,67 in,Left,Medium,55,71,70,80
224420,65,1,1049,11.903,70 in,Left,Medium,79,57,54,67
240716,76,1,2154,21.144,72 in,Left,High,76,50,49,70
259281,65,1,1040,10,70 in,Right,High,74,66,67,73
260061,61,1,1051,10,71 in,Right,Medium,66,60,62,58
255742,69,1,1143,12.446,67 in,Right,Medium,66,63,65,69
259237,62,1,1067,10.272,70 in,Left,High,73,48,44,66
234236,79,3,2695,40.715,75 in,Left,Medium,70,79,81,80
212938,68,1,1078,10.815,184,Right,Medium,68,43,34,51
254069,63,1,1078,10,172,Right,High,74,63,70,63
251809,79,2,2839,24.406,193,Left,Medium,60,36,24,59
210870,65,1,1062,10.815,68 in,Right,Medium,71,57,60,69
201145,73,1,1187,12.99,184,Right,High,55,75,78,72
235844,77,1,2118,17.339,187,Right,Medium,69,53,50,63
208304,63,1,1035,10.272,67 in,Right,High,70,60,65,68
260425,57,1,1024,10.815,171,Right,High,64,54,56,64
252278,62,1,1039,10.272,180,Right,High,69,60,62,63
191164,75,1,1345,22.232,70 in,Left,High,88,72,76,75
250958,56,1,1022,10.082,183,Right,Medium,70,47,47,61
227813,80,2,3128,61.373,175,Left,High,73,65,58,80
230359,71,1,1086,19.514,168,Right,High,57,69,65,72
220651,83,2,4319,51.588,175,Left,High,78,71,70,84
193337,72,1,1158,24.95,177,Left,High,83,67,68,71
231033,61,1,1026,10.815,70 in,Left,Medium,72,40,35,57
251594,60,1,1039,10.109,75 in,Right,Medium,66,47,43,62
247103,75,1,1829,10.19,188,Left,High,77,55,43,68
261777,60,1,1039,10.245,68 in,Right,Medium,72,51,52,69
263207,58,1,1019,10.272,182,Right,High,63,31,27,42
240513,64,1,1093,10.272,187,Left,Medium,62,63,58,64
162993,64,1,1010,11.359,71 in,Right,Medium,51,48,44,55
244749,76,2,1685,29.299,188,Left,Medium,60,45,38,56
255853,60,1,1016,10.245,167,Right,Medium,64,51,46,60
234860,62,1,1057,10.217,68 in,Right,High,77,52,50,66
251313,64,1,1066,11.903,179,Right,High,65,58,51,66
257483,65,1,1107,10.027,183,Right,High,65,55,51,59
180706,72,1,1107,27.124,75 in,Right,Medium,35,37,29,47
262694,58,1,1031,10,184,Right,Medium,64,32,27,48
239360,74,1,1648,30.386,190,Left,Medium,58,35,23,59
253079,53,1,1016,10.815,189,Right,Medium,52,23,18,39
241923,71,1,1201,16.795,169,Right,High,89,73,76,75
226191,58,1,1004,10.272,68 in,Left,High,32,57,56,61
244948,66,1,1086,11.359,180,Right,Medium,65,44,38,60
254952,68,1,1194,11.903,183,Right,High,66,70,73,63
225018,73,2,1223,35.279,180,Right,High,73,71,68,70
205704,61,1,1021,10.815,71 in,Right,Medium,71,32,30,46
224293,82,2,4319,58.112,180,Right,Low,59,75,66,76
252488,67,1,1165,11.903,177,Right,Medium,74,37,32,72
226040,64,1,1030,10,67 in,Right,Medium,63,33,33,46
222889,68,1,1071,12.99,78 in,Right,Low,38,38,40,25
259542,55,1,1026,10,178,Right,Medium,63,28,20,24
246092,58,1,1035,15.165,180,Right,Medium,68,57,58,59
259282,51,1,1010,10,69 in,Right,Medium,52,53,58,49
262529,62,1,1062,10,185,Right,High,68,62,64,58
245983,67,1,1086,11.359,174,Right,High,84,64,66,66
255021,68,1,1114,18.97,174,Right,High,92,61,58,70
250780,67,1,1136,12.446,190,Left,Medium,51,36,30,38
224423,73,1,1266,16.795,68 in,Left,High,79,62,56,72
259134,51,1,1010,10,179,Right,Medium,51,43,42,52
233484,70,1,1230,13.534,175,Right,High,75,64,63,68
237532,73,1,1201,10.272,176,Right,High,74,60,48,73
264007,59,1,1033,10.027,178,Right,Medium,60,40,36,58
260188,65,1,1093,10.272,169,Left,High,75,62,57,68
195093,77,2,1757,28.755,189,Right,Medium,62,78,78,75
224510,75,1,1432,18.97,174,Right,High,75,75,75,76
201103,68,1,1044,14.077,69 in,Left,Medium,68,69,63,67
231150,75,1,1432,14.621,69 in,Right,High,75,63,62,78
256781,68,1,1208,11.359,180,Left,High,77,43,42,65
235565,75,1,1468,18.97,73 in,Right,High,66,61,56,63
183578,69,1,1031,12.446,73 in,Right,Medium,60,33,28,30
202599,76,2,1540,30.386,170,Right,High,80,75,76,81
