Order_Id,Type_of_Payment,Days_for_shipment,Sales_per_customer,Delivery_Status,Late_delivery,Category_Name,Customer_Id,Customer_Segment,Customer_Age,Order_Item_Discount,Order_Status,Product_Name,Product_Price,Shipping_Mode
1991,TRANSFER,4,167.9799957,Shipping canceled,0,Cardio Equipment,242,Corporate,43,32,CANCELED,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
52533,TRANSFER,4,105.5800018,Shipping canceled,0,Cleats,9002,Corporate,71,14.39999962,CANCELED,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
52533,TRANSFER,4,104.3799973,Shipping canceled,0,Cleats,9002,Corporate,51,15.60000038,CANCELED,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
2332,TRANSFER,4,104.3799973,Shipping canceled,0,Cleats,9145,Corporate,40,15.60000038,CANCELED,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
10276,TRANSFER,4,99,Shipping canceled,0,Women's Apparel,7887,Corporate,27,1,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
2911,TRANSFER,4,98,Shipping canceled,0,Women's Apparel,2817,Corporate,38,2,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
53568,TRANSFER,4,75.98000336,Shipping canceled,0,Shop By Sport,2013,Corporate,34,4,CANCELED,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
53568,TRANSFER,4,80,Shipping canceled,0,Women's Apparel,2013,Corporate,49,20,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
25688,TRANSFER,4,119.9800034,Shipping canceled,0,Cleats,5920,Corporate,60,0,CANCELED,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
48954,TRANSFER,4,111.5800018,Shipping canceled,0,Cleats,5674,Corporate,41,8.399999619,CANCELED,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
25688,TRANSFER,4,89.98999786,Shipping canceled,0,Cleats,5920,Corporate,68,30,CANCELED,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
47743,TRANSFER,4,90,Shipping canceled,0,Women's Apparel,11012,Corporate,28,10,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
45339,TRANSFER,4,47.22999954,Shipping canceled,0,Accessories,6508,Corporate,39,2.75,CANCELED,Team Golf Tennessee Volunteers Putter Grip,24.98999977,Standard Class
43521,TRANSFER,4,199.9799957,Advance shipping,0,Cardio Equipment,8995,Corporate,52,0,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
22468,TRANSFER,4,108.8399963,Shipping on time,0,Boxing & MMA,9507,Corporate,64,1.100000024,PENDING,Under Armour Women's Micro G Skulpt Running S,54.97000122,Standard Class
29880,TRANSFER,4,197.9799957,Late delivery,1,Cardio Equipment,11056,Corporate,74,2,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
21197,TRANSFER,4,195.9799957,Advance shipping,0,Cardio Equipment,10558,Corporate,41,4,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
22261,TRANSFER,4,195.9799957,Advance shipping,0,Cardio Equipment,6707,Corporate,73,4,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
24853,TRANSFER,4,181.9799957,Shipping on time,0,Cardio Equipment,4029,Corporate,38,18,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
23585,TRANSFER,4,173.9799957,Late delivery,1,Cardio Equipment,2189,Corporate,54,26,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
30963,TRANSFER,4,163.9799957,Shipping on time,0,Cardio Equipment,1865,Corporate,71,36,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
24118,TRANSFER,4,82.45999908,Shipping on time,0,Boxing & MMA,9345,Corporate,70,27.48999977,PENDING,Under Armour Women's Micro G Skulpt Running S,54.97000122,Standard Class
42287,TRANSFER,4,47.99000168,Advance shipping,0,Electronics,9356,Corporate,49,16,PENDING,Under Armour Women's Ignite PIP VI Slide,31.98999977,Standard Class
21197,TRANSFER,4,115.1800003,Advance shipping,0,Cleats,10558,Corporate,25,4.800000191,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
21697,TRANSFER,4,113.9800034,Advance shipping,0,Cleats,5821,Corporate,46,6,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
21691,TRANSFER,4,113.3799973,Advance shipping,0,Cleats,532,Corporate,38,6.599999905,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
23878,TRANSFER,4,99.58000183,Shipping on time,0,Cleats,8977,Corporate,56,20.39999962,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
30214,TRANSFER,4,98.37999725,Late delivery,1,Cleats,4117,Corporate,48,21.60000038,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
29871,TRANSFER,4,98.37999725,Advance shipping,0,Cleats,3985,Corporate,31,21.60000038,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
22261,TRANSFER,4,89.98999786,Advance shipping,0,Cleats,6707,Corporate,52,30,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
20594,TRANSFER,4,98,Late delivery,1,Women's Apparel,3586,Corporate,55,2,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
29107,TRANSFER,4,98,Advance shipping,0,Women's Apparel,9001,Corporate,29,2,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
21698,TRANSFER,4,96,Shipping on time,0,Women's Apparel,10678,Corporate,41,4,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
20918,TRANSFER,4,96,Shipping on time,0,Women's Apparel,1664,Corporate,32,4,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
29959,TRANSFER,4,74.37999725,Late delivery,1,Shop By Sport,11882,Corporate,70,5.599999905,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
45126,TRANSFER,4,74.37999725,Advance shipping,0,Girls' Apparel,4808,Corporate,31,5.599999905,PENDING,TYR Boys' Team Digi Jammer,39.99000168,Standard Class
26871,TRANSFER,4,88,Advance shipping,0,Women's Apparel,10201,Corporate,35,12,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
23751,TRANSFER,4,69.58000183,Advance shipping,0,Shop By Sport,2292,Corporate,41,10.39999962,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
22612,TRANSFER,4,67.98000336,Advance shipping,0,Shop By Sport,11675,Corporate,44,12,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
29862,TRANSFER,4,84,Advance shipping,0,Women's Apparel,1144,Corporate,60,16,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
20755,TRANSFER,4,83,Late delivery,1,Women's Apparel,640,Corporate,29,17,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
30267,TRANSFER,4,83,Advance shipping,0,Women's Apparel,8612,Corporate,62,17,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
31211,TRANSFER,4,65.58000183,Advance shipping,0,Shop By Sport,4402,Corporate,51,14.39999962,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
27007,TRANSFER,4,63.97999954,Advance shipping,0,Electronics,3815,Corporate,44,0,PENDING,Bridgestone e6 Straight Distance NFL Tennesse,31.98999977,Standard Class
46073,TRANSFER,4,95.98000336,Shipping on time,0,Electronics,10834,Corporate,29,0,PENDING,Titleist Pro V1x High Numbers Golf Balls,47.99000168,Standard Class
27007,TRANSFER,4,39.18000031,Advance shipping,0,Golf Balls,3815,Corporate,64,0.800000012,PENDING,Glove It Women's Mod Oval Golf Glove,19.98999977,Standard Class
20755,TRANSFER,4,36.38000107,Late delivery,1,Golf Balls,640,Corporate,61,3.599999905,PENDING,Glove It Women's Imperial Golf Glove,19.98999977,Standard Class
24118,TRANSFER,4,33.58000183,Shipping on time,0,Golf Balls,9345,Corporate,57,6.400000095,PENDING,Glove It Women's Mod Oval Golf Glove,19.98999977,Standard Class
21691,TRANSFER,4,76.77999878,Advance shipping,0,Electronics,532,Corporate,61,19.20000076,PENDING,Titleist Pro V1x Golf Balls,47.99000168,Standard Class
26510,TRANSFER,4,119.9800034,Late delivery,1,Baseball & Softball,3554,Corporate,68,0,PENDING,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,Standard Class
43468,TRANSFER,4,195.9799957,Shipping on time,0,Cardio Equipment,10219,Corporate,46,4,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
43468,TRANSFER,4,193.9799957,Shipping on time,0,Cardio Equipment,10219,Corporate,48,6,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
31000,TRANSFER,4,52.90000153,Late delivery,1,Electronics,11730,Corporate,33,3.079999924,PENDING,Under Armour Kids' Mercenary Slide,27.98999977,Standard Class
22988,TRANSFER,4,173.9799957,Shipping on time,0,Cardio Equipment,4756,Corporate,63,26,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
29993,TRANSFER,4,169.9799957,Shipping on time,0,Cardio Equipment,7229,Corporate,35,30,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
28568,TRANSFER,4,165.9799957,Shipping on time,0,Cardio Equipment,7963,Corporate,65,34,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
31000,TRANSFER,4,165.9799957,Late delivery,1,Cardio Equipment,11730,Corporate,26,34,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
20773,TRANSFER,4,165.9799957,Shipping on time,0,Cardio Equipment,4464,Corporate,35,34,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
43640,TRANSFER,4,159.9799957,Late delivery,1,Cardio Equipment,5429,Corporate,72,40,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
23967,TRANSFER,4,149.9900055,Advance shipping,0,Cardio Equipment,1383,Corporate,41,50,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class
21016,TRANSFER,4,119.9800034,Advance shipping,0,Cleats,3153,Corporate,68,0,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
27005,TRANSFER,4,118.7799988,Late delivery,1,Cleats,11357,Corporate,57,1.200000048,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
25606,TRANSFER,4,116.3799973,Advance shipping,0,Cleats,4700,Corporate,44,3.599999905,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
30335,TRANSFER,4,113.9800034,Late delivery,1,Cleats,1975,Corporate,59,6,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
29270,TRANSFER,4,113.3799973,Late delivery,1,Cleats,6187,Corporate,36,6.599999905,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
31269,TRANSFER,4,109.1800003,Late delivery,1,Cleats,12205,Corporate,28,10.80000019,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
24820,TRANSFER,4,100.7799988,Late delivery,1,Cleats,4862,Corporate,59,19.20000076,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
25847,TRANSFER,4,100.7799988,Advance shipping,0,Cleats,6180,Corporate,38,19.20000076,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
42154,TRANSFER,4,99.58000183,Late delivery,1,Cleats,11977,Corporate,42,20.39999962,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
45036,TRANSFER,4,89.98999786,Advance shipping,0,Cleats,10126,Corporate,29,30,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class
45863,TRANSFER,4,79.18000031,Shipping on time,0,Shop By Sport,1880,Corporate,64,0.800000012,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
20929,TRANSFER,4,98,Late delivery,1,Women's Apparel,8747,Corporate,53,2,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
23464,TRANSFER,4,98,Late delivery,1,Women's Apparel,11252,Corporate,34,2,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
44316,TRANSFER,4,98,Advance shipping,0,Women's Apparel,5598,Corporate,51,2,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
27647,TRANSFER,4,77.58000183,Advance shipping,0,Shop By Sport,1067,Corporate,45,2.400000095,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
24878,TRANSFER,4,77.58000183,Shipping on time,0,Shop By Sport,8681,Corporate,31,2.400000095,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
42152,TRANSFER,4,77.58000183,Advance shipping,0,Shop By Sport,10884,Corporate,42,2.400000095,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
46401,TRANSFER,4,97,Advance shipping,0,Women's Apparel,8850,Corporate,65,3,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
20929,TRANSFER,4,57,Late delivery,1,Girls' Apparel,8747,Corporate,72,3,PENDING,Nike Men's Deutschland Weltmeister Winners Bl,30,Standard Class
48844,TRANSFER,4,94.5,Late delivery,1,Women's Apparel,5316,Corporate,59,5.5,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
22481,TRANSFER,4,91,Advance shipping,0,Women's Apparel,5821,Corporate,59,9,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
30713,TRANSFER,4,72.77999878,Shipping on time,0,Shop By Sport,1801,Corporate,45,7.199999809,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Standard Class
31018,TRANSFER,4,87,Shipping on time,0,Women's Apparel,4627,Corporate,33,13,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
27005,TRANSFER,4,87,Late delivery,1,Women's Apparel,11357,Corporate,62,13,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
75796,CASH,2,314.6400146,Shipping on time,0,Sporting Goods,19349,Home Office,70,13.10999966,COMPLETE,Smart watch,327.75,Second Class
75795,DEBIT,4,311.3599854,Late delivery,1,Sporting Goods,19348,Corporate,27,16.38999939,COMPLETE,Smart watch,327.75,Standard Class
75794,CASH,4,309.7200012,Late delivery,1,Sporting Goods,19347,Corporate,52,18.0700069,COMPLETE,Smart watch,327.75,Standard Class
75793,PAYMENT,4,304.8099976,Shipping on time,0,Sporting Goods,19346,Corporate,70,22.94000053,PENDING,Smart watch,327.75,Standard Class
75792,PAYMENT,4,298.25,Advance shipping,0,Sporting Goods,19345,Consumer,43,29.5,PENDING,Smart watch,327.75,Standard Class
75791,TRANSFER,2,294.980011,Shipping on time,0,Sporting Goods,19344,Consumer,33,32.77999878,PENDING,Smart watch,327.75,Second Class
